customer_no,store_id,id,uuid
201810-015443,micazuela,8569,210e3fd3-f126-41e3-99a3-9cad645b69f4
,michael0122,8724,606b7855-a46d-4723-9990-ed34b8c8bff2
201712-002812,midairkitchen,5811,7acfb23b-2a06-4980-bf6f-467c8864dc4f
,middle23,5107,0ffad25f-ba9a-4b9c-8a22-de2205898132
,middlemiddle,1114,8769dff3-9400-40ae-87af-a5d642959f99
201810-015198,middlename,8527,8484ccb6-e0ff-4b2e-9667-67eb4d9540da
201700-000393,middlerestro1,702,70865dd7-2eb9-46cc-9757-a0ed5512490a
201700-001509,middlerestro2,2158,bf067feb-d0a7-4ce3-aac1-c5295a356ea1
201700-000475,migakitchen,103,50cdca1a-4c81-46e2-ac88-2a8c89261e77
201707-000304,migofit,5915,967fe68c-b1ce-4d84-8522-e58934ba7255
201700-001205,MIGOSCAKES,1601,5a05d4dc-92b8-4cc4-8a6c-0d0ee444b2fa
,miguo60,7109,59aa77ce-27ba-4d16-ac97-18c20dd50687
201811-016127,miho5330058,9247,5cbea05b-53ef-44dd-b662-24841eeac31c
,MIK4,554,0b69401b-ac83-4f78-9215-21d365dc2215
201700-001548,mikkeller1,1994,7080cde6-414f-41e2-b8fa-28df64dc2389
,mikkellernanxi,8129,aca57f47-65d8-43af-95da-38b4459d2d8f
,milano,7720,f586e1fe-1938-4c87-a59b-688736ed3c01
201700-002932,milano52787705,4339,fad9badf-ec2a-4757-b10d-8049dc3e1eb0
201708-000672,mile,4626,4b5ec096-043b-4ba3-9bb6-5ca9f3f8ad3e
201711-001949,milkhouse,5323,950b09aa-3d10-49f4-9c3a-67e8b5c57855
201807-013291,milktea2018,7876,7f87c85c-c21e-4eb4-860c-3e033aca16c3
201700-000274,milkycookie,845,c17a28b6-53cc-41ab-8872-44acd96ee45b
,miller,4787,633b443b-233f-49a2-937a-197efc7206b9
,milli,7639,84513890-6044-485b-88c2-68f07e265eb0
,millidrinks,8442,e1dbfad4-3a61-44c2-b4c3-d1b985ae485d
,millscafe,4048,676741fd-6ddc-4592-8b20-d4c04e5c1bb1
201709-001232,mimado,5232,e10de673-c617-4572-acc2-15834568a42d
201710-001841,Mimique,5302,e2d420d3-03d4-42aa-84a6-5849b8329b92
201707-000598,mimiscafe,4668,a82c6c38-a8fa-4554-9c63-536b8b2fc8ef
,mina,3919,41d245ca-c19b-4052-86a8-f86aaf853ba0
201700-003324,minbakery147,4882,e5ca2bec-93fd-46af-8acb-a44b5a50182c
201810-015395,minchiuanwoopen,8596,4cb0173b-3a5c-4048-9d88-d48d96b27267
201810-015099,mindongbistro,8508,cc246e43-ccc4-4552-999b-cec0d5848f10
201804-011691,ming435835,6756,f70953ee-7b31-409f-87e8-51717a50d12a
,ming96916,5044,2735ccff-ef04-4ef8-a0da-e8825f93e57a
,mingmei,6870,59c9cf01-dc37-463b-82bc-b56fa28592d1
201700-000586,mingscoffee,353,b5cae069-79ee-4c61-90ce-f18367ef6141
201700-001346,mingyuexiang,1872,f26e4899-5e48-4946-a482-1a82dc7b0b92
,mingyuexuan,2338,2711458e-0b59-4ddc-bb0b-3d19e06f773a
,mini54678984,6213,7e525028-199a-47da-97ad-bd305b323e8c
201707-000257,minibean,4709,91f51863-cec3-4374-9d9c-f8b80561ca44
201710-001614,minibean2,5121,7b842f03-1ce4-40cf-b18f-60068b3e2bf8
,minifood39,5359,0308bdca-d6c0-4f31-8341-2c38ae93de5f
201801-003036,minime,6453,183c67c2-3395-4471-a805-ebd8709bfbb4
201700-000541,Minji,256,5244b18a-443f-4345-8bf0-3069d3fb1713
201700-002235,minorcode,2879,d631c0e0-f955-4666-9907-4fe1f1c3f521
,minuit1200,954,134eee02-a9df-4946-9834-8a26575b3862
,minuitcafe,3081,5544720b-032a-4fe8-82f6-5b21349d92da
201700-001163,minuitinc,1532,c4356de3-2080-425a-99fb-bb2037fb814d
201806-012950,misaro,8915,085f4190-d4de-40d3-9921-079c61fd5cfa
,misha,6299,d34afb13-6b48-41a3-b480-76a8b8da4c1a
201707-000246,MISSGAME,4548,82e5fcba-054c-4ab3-879b-b4fc57cf9ffc
201700-001691,misssandys,2388,24f28dae-644c-44ab-a5cf-3b6c8aa0f26b
201700-001669,missvbakery,2345,b18a5e87-4752-4156-a95c-e2e3d55a261c
201710-001689,missvbakery2,5167,51ae83f0-da10-4f9e-be9b-2aa72bb59a0e
201700-000722,mistermeat,670,f6586bb7-0ef2-48f3-832d-0b9402c61bd1
201700-003004,MIT945,4431,f0b36b29-7db9-4929-8924-bf5421d4b01f
,mixer,7465,effb2c84-139a-4d7b-bb90-1b0839804947
,miyakiniku,4607,0de970ad-31cf-4fbb-b8e1-82fc7abd6634
,miyamoto3,2148,85eae23b-2143-40b3-9569-33d28fbcddaf
,mizuguruma,3031,e5b45db5-caaa-4a21-b3fe-7a3c44ac2e41
,mjtaida,4397,6e478604-a30c-4de0-aa57-4af58e34c1a1
201803-010519,mkcrtw,6522,8c1019f6-2816-4f7f-9647-cb9220801582
201700-002725,mkf468,4043,627c3a51-90cc-4713-baf7-af61e224b993
201700-001362,mklovewellfood,1892,acd9b2fd-959c-44ca-bdea-3b7e3fb42c3b
,ml198236,4534,5637cc5e-62db-4ba7-b9af-0c7621a97e7e
201804-011236,mm0421,6526,2995c0d8-4abc-4c77-9411-4d137271ac6a
201806-012894,mmd,7249,7ad546c2-fa7e-4ec7-8c7b-3881d56b67d9
201711-001958,mmmm4227,5647,ae0616d5-e8f2-48e8-a2a8-e66f27b5e33e
,mmpatissere,1723,5c060321-9e53-4d41-bedf-d120f04738a4
201810-015472,mmr40175,8583,5b232fe1-6817-471b-accb-b4f3f50118b2
201700-002332,mncstore,3300,d729352c-3fc9-4481-a365-b0f433f39c66
,mngkua,6745,d2574910-d2fd-4677-88dd-deabcd10a89e
201700-002322,mocktini,3291,027c9560-c858-4c2c-9365-e109a3be763e
201700-002551,moderndfd,3694,78e878d7-1a48-43b6-80f8-adec40a8cf35
,modism97,8282,d47524bb-a96d-432a-89bd-a42bace63745
,modo3399,4915,004b24e5-5ab5-482c-990f-b8b8c9f4caf1
,moeru20171201,5439,420e82d2-509e-4cf0-84e7-9d6f3ad7c35b
201710-001699,mofan0,5578,fe0dca7d-d509-4355-b2fb-85011d80a87b
201711-002326,mofan1,5523,b83e8419-426a-4fec-91ed-85634377a82b
201711-002325,mofan2,5524,ace1af94-de6b-4e9e-9b1c-2584133172fb
,mojito,8938,a3a1d82b-ed11-469a-ba9c-75ccd07c1817
,molan18570,8439,eee5250f-8c50-41da-b308-abd6058cc80f
,moment,5851,515f67d8-750b-4a2d-a291-69f401a9c4b6
201807-013100,momu6666,8234,62e6b62e-6f88-4044-b52d-dc90fc4f2c5c
,mon000026,8825,1ade83ae-86d5-4475-89d9-ca1057b7ad42
201700-002189,money888,3318,4fcaa1e8-4020-4a6e-ac60-90b38c4e7e29
201801-003154,moneybox,6002,5627a11b-73e1-4b61-b026-481d1b997ed1
201700-003105,moneywin,4588,773c9529-9502-472b-b2fe-f035f1677558
201805-012343,monga161,7090,c870261f-f320-4b15-bd14-9c84e04b2585
201801-002888,monimonkey,5905,ec8382f0-3127-413c-956f-55d7db29ef8e
201700-000316,monkey01,485,b6e769a3-bf22-45db-8d75-825e452bfa40
,monotonerb,8278,00250f7e-06ed-4446-936b-f9b3e0e41db4
201810-015267,monsterbnb,8446,ad8a2e5c-8f57-4204-b9c0-723fd2e4b581
201700-000571,mood16,319,83aebe89-5038-4155-8dd7-8c302c09fb35
201801-003146,moon951225,6969,8f996a2b-7b6f-4352-a27d-4364ca59c6b5
201700-000804,moonlight,869,9fec5cba-5aa0-4322-ae52-de48841e0c37
201700-000194,moonstruck,861,06f76717-f07b-4512-af07-c187f8346427
201700-002453,mooosalad1,3458,7594d194-c31f-4ef5-ad9b-e079db0a66ea
201700-001796,moopot,2541,0af93d90-d9b4-4c4c-86c9-cbf19d0bfb3b
201708-000929,moopot02,5112,b836d0f6-5d30-474d-a7b7-dc6ba42d356a
201700-001543,mooseamaze,2185,36d24555-c759-4e76-b6c7-67a555cd7632
,mooserestart,7883,3d47ab00-f6fe-49eb-80ec-02f8eb2cd76e
201804-011244,morimori,7271,1818741b-a84a-438d-b1ba-38030e3aeffa
,mork001,5652,892bd1d5-425a-4dd5-af14-83d33a813921
201806-013028,mornidadun,7381,9065102a-8058-4df7-b715-fcd1f1bfe4cb
201707-000455,mornimin,4521,9e0e6f0e-d8ed-4b5f-aca3-8f9dc1042281
201804-011148,morning91,7253,78839578-4fd9-4b67-9ae0-0e41c2a5b23b
201700-001002,morningbear,1296,ae6521eb-4bb3-4ab6-afb9-c5f090d1cfdc
,morninggo,7710,311a82d8-f7e9-486e-b72b-a24d6aec780d
201700-001142,morningpartner,1495,636addb3-8847-4598-9778-276b26409653
201811-016101,morningtime,8786,c308074c-a7e7-4b68-9bb1-7b4d6f255531
,morningtime2018,8791,59b8d9d6-7439-457d-bf3e-c9bf51f03407
,morninm,3274,d0511d41-dab2-44c9-a98f-f972919a2b5a
201809-014559,motai701007,8111,b3f9dff3-8a39-464e-948e-d6eabb1daa0f
201700-001954,motcafemarket,3033,1e4244b1-fe9e-463b-88e5-86ef63aadc52
201700-001824,motcafemuseum,2624,8429d00b-54aa-4a7b-9253-3d2c241ee0b7
201700-000485,mottainai57,145,7f4a3959-42a0-4aa5-94e3-776ee85781a7
201700-002533,mountainking,3666,ec39138a-a7c7-4890-947a-24bb43a5eaec
,movefortea,5436,12991695-b1f6-4a79-88c7-e0f8da7b61b8
201712-002621,mpain,5688,1bd15a9b-a261-4c1d-a0ea-a65076d905f2
201700-000359,mrbuttercafe,414,8ad43d55-717c-4fb7-8755-ea5b9d305f1c
201709-001282,mrcheekopitiam2,4946,c26feab9-c471-4f6c-b327-4a93d16b65e8
,mrcheekopitiam3,7718,b35a6b86-b1be-488b-99ce-e71cc5567332
201803-010569,mrchill,6611,5977206b-58a1-4030-8259-7077485943f5
201810-015233,mrdodocoffeeroaster,8507,0ab1e250-8fe2-4a19-861a-dec68095bb3d
201700-003461,mrhaoxia,5248,b2d4a49f-0c07-4bb7-8891-05fcdd8637c4
201809-015046,mrk,8573,322d719c-b1ea-4995-b3cb-c713b58100f6
201809-014993,mrlonely,8314,12c3f8a0-585f-4b21-95b7-76fd6bab54ec
201809-015040,mrmoon,8434,dea34641-7a1e-40f3-b683-b51227d1d7ee
,MrNobody,680,768d21b4-cd5a-486d-bf01-65a762397800
201801-002900,mrpunchssww2018,5853,f479b34c-ce72-4587-8000-59125e3595c1
,mrsmile,2248,c9891dfd-c7aa-410d-928c-2e38e42160fc
201700-001202,mrsnowtofu,1596,594e6e90-4b74-4f00-846c-a5729084fc3c
,mrtantuni,6424,e32010c3-8fdf-4c89-9cd6-91ef555bc5c7
201709-001273,ms3,6312,6b0c01c4-e2aa-414c-ada2-934387b249b3
,ms6,8192,6d759dce-761c-4b89-b47a-a677e1a4ad05
201805-012338,msgood,7684,fd27a32a-b0e2-4c75-88ca-3b34fd8c66a2
,msm,7472,ca74030c-8826-42e6-8415-307e7978937e
,mtm0595,8503,fd1e3f02-064c-44a5-bd2e-8f2e3bf20d30
201700-000329,muan881898,725,3b4ddf3d-adee-4b76-a304-096bd85785bb
201810-015613,muaqoo,8585,7af8dad0-34cf-476e-9bba-73edca257f2b
,muchohappiness,2273,c364498e-542c-4e0e-a09a-2462a9cd416e
201801-002938,mugeneration,5929,62647ec3-7c51-4970-a047-ee71f2a84d95
,mugpizza,2882,737e3b23-2722-4e37-8cb0-e32609ae59ac
,MUHO,4293,e8141f20-608d-497b-af24-6fccae9641c2
201700-003275,muimui,4943,0422ebdc-bf42-45bd-be18-69857da51afc
,muji108,4999,2ab7a48f-f44b-4c0a-a712-154b4f61d5ad
,MUJI151111,3739,f5af6671-90c1-4276-b551-f93551b4d397
201700-001759,MUJI160921,2488,ea05f934-266f-4ef2-b804-5ca3bbbec615
201700-002142,MUJI161211,3079,f34a3cb7-fa1a-4471-8ba3-08ee62c079c9
,mukobrunch,7380,a32fdcfd-8f89-45bc-9264-fe050657150b
201809-014973,mum01,8910,67e878c6-70fd-42c1-b72f-00ce9a603426
,mum02,8996,72e25d91-4b0b-45f0-84c9-d5c917f2173c
201808-014323,mumetaiwan,8864,54e0292a-bb25-4452-a4dd-4d236223ed5e
201801-003319,Mummum,6127,c6a8e63c-7890-4359-baed-f532b6d5db42
201804-011086,mumu,7029,37527261-f6ae-4814-a736-2be066933a49
,mumuday,2570,c719496f-d160-4c1d-bbfd-e742bc5702a5
201709-001366,mumuday2,5052,b23e65e1-fc19-4f4e-867c-e75d209d153c
201708-001064,mumujbaker,6267,ae25cb4c-4cff-4937-8d75-f40645d43ec3
,munabemono,3017,c149c860-09b6-434d-ad3e-6634b0c8cb49
,munchies,2593,a8e1514f-246f-4e2e-9c2c-2057b7b42e0b
,munchiescafe,4429,9522f53b-5a37-4620-96f8-7c37e65580e7
,murmur,4680,adbc835e-fbe2-41a1-8d75-571f31408db3
201806-012486,murmur888,7173,437bcc88-f11a-4a65-84ee-05e24cd471a7
,museetaipei,4714,901a00db-0773-4bd0-afb6-39e995965acd
201807-013409,musen2212392,7491,3744c8e0-d4dc-4db9-a356-b8817ee4fb1d
201809-014496,mushi2,8959,6d89a0f3-aa97-4629-840b-bc3033be67fe
,mushih8545719,8783,b243cc9f-0072-4ead-91a4-1da2a3192354
201700-001725,mushitaiwan,2471,6e222125-7add-4d48-8887-84740511ea2a
201700-001844,musikcare,2800,8e735fed-eec0-4740-b9a5-7e09cf67a2da
201700-000012,muteki,980,b1884009-bbfc-437b-8eb3-964fd5baeaf3
,mutoramen,3234,b01d9c33-b22c-499f-952b-f9db91a531a2
201700-000037,muye6002,629,b8e681e8-7e4e-493a-af5e-b9048ef97aaa
201700-000038,muye6241,633,95761395-5087-4ac0-8d4f-31b91cffd7d3
201808-014041,muzha125,7821,d94767d4-0f1e-4fae-9909-7686fa396406
201700-002783,muzucoffee,4131,5d446bed-662a-44b2-8bdc-bbb471228ce2
201811-015928,mycafe,8742,dfe3c6ad-bfb0-4bf0-80e2-343d13557b79
201802-003424,mycofi1,6581,85c60ab0-40cf-4861-ba9f-522f0467087e
,mycofi2,6537,057d8a5a-9e8f-4b9a-982b-5909573dda6f
201700-002288,mydelitianmu,3396,93f85f48-b313-4418-ba46-1acbbdf2eaf5
,myfellows,4127,89b79df6-f39c-497e-afff-5b7b1150b3bf
,mylove1368,8540,d32cd3bd-5867-4eaf-bd3a-24c23de2af79
201804-011483,myplate,6893,11a73675-a15e-4c53-9749-743e16222abc
,myyacht,2844,83fd13f0-ac1c-4e4f-b44a-8468f3a8cfbd
201804-011509,n7tealounge001,6812,205a3fd6-c076-4e8a-b4be-d1e245ebd32c
,nabemuteki,411,4e4f5344-fe69-4302-99ca-e9ed96974f7e
201700-001651,nabemuteki2,2315,d6501c4d-5c84-4bdc-b29c-bf738a33692b
,nabemuteki3,4995,f51638ac-2572-4a13-b8be-5b0944eb7da5
,nacookies,6363,97399e33-fbf7-4f51-bb60-518261f5024e
201809-014902,nagaitei,8661,11fcc29a-31b5-4e13-96ca-b2bc76ea0a11
201700-001662,nagnagercafe,2333,6efa77a2-e7fb-404f-b9b3-11e29c914a73
,nagnagertc,3658,e166cfc3-360d-4cdc-bac1-e814bd16ed02
201803-010864,nagomi,8401,48435a12-7abb-4b2e-baa9-316d574023fe
201708-000668,nakedbistro,5127,5c0b45ff-253a-4c2d-82b4-8be51f572142
201809-014961,nana1021022,9064,b708e1b9-9a53-4d14-b94d-afdc380f369f
201700-001199,nanmei,1588,7696b879-5cb0-4163-a0ca-e18d6d7f41de
201700-000775,nanshiang,805,c404095d-4d5b-44a5-bd97-ac852269bea5
201807-013470,nap1700,7543,3fbee62c-cab3-41e5-9899-28420c913e93
201712-002766,naples,5914,224d15b4-a898-48ee-837e-f34d1b2b272f
201808-013953,nargis,8712,a80ab776-dc99-46a2-b490-6ac69ab49ac2
201805-011953,nataraj2018,6983,f7a1bf23-2213-41e5-b8fc-6a9d8c71c140
201700-002250,NATIVO,3216,b75a4d38-5700-49f4-9e2e-1834a3a13f21
,naughtynuris,8900,ec208196-2353-47a0-8903-09773e0579f8
,nb870517,6829,e8d10ca0-6b59-4204-bd81-fd95236f634f
201700-000434,ncr168,682,9c63970c-b41e-4d4f-a205-6ea8333c0459
,ndbc,7443,4867d890-61ea-4d54-a9d3-7b0da1bafcf9
,ndbcvn,9074,c48e14e8-f128-46b0-ba3b-75e2576bdaa0
201801-002972,needlebar,6934,3e576740-2fa1-432f-895a-276b35533ace
201811-016259,neighbors,8987,20a07c6b-367a-4bd9-879d-8ca7798577c9
,neighbourcafe,4105,54a53a93-c5f6-47e2-a10f-c598d3d0db42
201800-006007,nekocafe,6085,81ee775b-094a-4458-94ab-8288882015ef
201806-012682,nemea,7324,d7592792-d6ac-4c33-ad08-1858cdcac715
201700-002703,nemocafe,4008,97f23352-edad-4ab6-9cbd-f8d0b24155ce
201807-013410,nep63,7565,39c63dc7-b365-4fd6-8909-722ad18c1993
201710-001847,nest120,5266,33945cf3-fd87-4a52-896d-e7630041f088
201700-003291,nest2236422,4826,d2a1a137-25a6-4120-ac91-577736ddb7cb
201700-003292,nest38fan,4825,de28b8d9-8a2a-4352-be15-24ee41876dea
201808-013794,never8am,7706,bbfb3e5e-b2dc-4850-bfb8-7a242951ad82
,newdays,7791,c5708280-f0a3-4d32-b9b3-b591f7a15a3f
,newpoint,5485,43d1f947-3ccc-4ae9-a74f-7afbea63c799
,newpoint01,5662,d33761bc-ec33-4a78-a1d5-342b51789816
201700-000643,nextdoorcafe,467,ec9a78f0-b810-449a-b0df-cbcbe79587ef
201805-011843,nf482,6872,f27c823f-d7c5-47ef-9b2e-839e5959c466
,ngasalcafe,3245,d2f2a269-dc53-4032-8d27-0571fc2e3414
201803-010656,ngfd,6360,784ba270-2f95-4f74-bee7-72f850c2be75
201700-002188,nhucoffeeshop,3680,e005aacc-e436-4c25-9246-37c63535a750
201809-014612,ni,8243,b3e9b390-00dd-4f25-b4d2-15be35344ac0
201700-000521,nicetalk,217,316c2fde-f937-4454-9972-8b558f7da25e
201700-001121,nichinichibr,1471,3bb4c27b-4993-4b4c-96b6-0845b592b163
201809-014724,nightcanteen,8210,3e310b6f-86c7-46d9-9a2d-cc175ac5b5e3
201700-003154,nikkosoymik,4807,96e74cec-2276-46ed-a439-337c01575683
,nikkosoymilka8,5054,e065fc01-9c60-420f-a106-52f25c6d24cc
201802-010231,nikkosoymilkjb,6190,6673d8ff-a0b5-4d0f-88d5-5f7d2dec4595
201810-015517,nikkosoymilkty,8651,0875ffaf-84dc-43a0-af79-5c6962d85aad
201802-010090,nikukappouyuu,6075,3a81dc4c-c40d-4ac9-8699-2befaf46579c
,nimotea,7009,d2a8a71c-dd01-482d-8359-bbbf2f627bcf
,nina0809,6040,4c0f32fc-28d5-4e85-972a-b29fd72c38b0
201712-002398,ningen40,5699,7c4269b4-2b1b-46e9-9a31-84ce2c7f92c2
201700-002729,NINGJINGHAIRESTAURANT,4035,2edf3ea7-bbac-4b47-bb8a-ca33c66d056d
201807-013183,nini,8306,c1b9275f-2459-48a7-9b73-0625d7d09473
201700-001485,nioujiajuang,2077,05b57baa-4c89-4ba6-bd4d-7ab3a1ff3129
,NISSEKI,3144,8b3a0cc9-59af-492b-b2f1-f7dc2daf527e
,njiturn,4245,c8bdfa24-035f-41f3-b433-0be16831039b
,nk,1074,7abcee3f-f57f-459b-b1ff-4fca4bd9b757
201700-001659,nkufirewood,2224,d79fb185-9f50-4c52-aea2-fa7eeeb58bde
201801-002937,nnthaithai,6058,5ecec7d8-be9d-4395-9f69-ca6f2c673c43
201700-002522,no19cafe,3660,209411fd-a852-4fed-9ee6-8768686c9100
201700-001768,NO20,2533,b551e405-872e-445d-9a16-736e08259f7b
201710-001556,no6corner,5221,34a5b34e-0b21-4b80-b994-fa78bc040d27
201700-001960,nobunaga498,2846,84a61cdd-2779-41b8-92ae-02e3fa1e05e1
201804-011176,noir,6837,9c28dd09-9c1b-484a-a2b1-3ee0bc51cd96
,noisyboyhsu,3985,a5c514c1-3e82-4c66-bc5a-fa908153e17b
,nojima22555015,50,c9349b96-8711-4ad4-845c-22d8d793949e
201700-000059,nola1,1518,96789192-e7bb-4ba2-a221-604b6e02b2ce
201700-000215,Nola2,1974,0a437a6d-c16b-4a19-aa13-9d973010a7b6
201700-000216,nola3,1533,2746d64d-426a-4c97-bba0-046d88c64650
201700-000292,Nola5,2173,912bd49b-ff25-4da1-a2ee-60af22b2695b
201700-000861,nola6,1063,fd1cb8e9-edfa-4b21-ba27-60f475cd95b1
201700-001267,nola7,1838,4008da45-85c0-4192-978f-aeeaa2e3dd7b
,nola8,2685,326aa24f-affe-40d8-9020-6985777c9d9d
201700-000112,nolimit,1027,11757c4c-71be-4024-98da-4d6f5d2300fb
,nolimit2,3947,7aa6a218-018a-4020-a514-46f3abb75a53
201707-000224,nomadic,4492,055b7bb5-b56f-4c00-acbf-adaeb0e522ea
,nomorelies,3949,bf819c67-f209-447f-8870-3d8315291054
201700-000016,nomura,1032,58cb2427-bc0e-4e42-9aba-74e5c1e44180
,nonna,7136,bf9e711a-5059-40b9-b26a-ff5ffeffc2a1
,noodlesnhome,6219,e23a7ec2-0103-4ab1-bc8f-f4da5d294db1
201805-011855,noter2018,7540,f0a80cf6-cb45-4073-bdba-12b7d2199e62
,nowan,7831,8e0fad6b-b1d2-4e99-afc9-19b40385ecfb
201700-000389,noworries,1286,1b154743-651f-4feb-9d84-c490847a1ccb
201710-001650,noworries2,5179,4a2e4810-2d45-476a-835d-c46d07158a28
,nowstudio,4186,e2ea3c87-1af2-481a-af3d-93e3c5b2f5e1
,nowstudio2,4306,4c806c49-b584-4f6e-a418-61242f54b4ca
,NP6179175801,7135,27f98607-3d0a-4a3a-9649-5bc94a174700
201700-002003,NS670,2928,af01ef43-4c0d-4fe2-869d-d53b8c1644b3
,nuage,6247,e85ea13d-4d37-4d08-b62a-ac314a826edf
201711-001947,nubun,5426,5c8670ca-31be-46a1-a649-62e8fe1c3b5e
201809-014987,nukumi,8946,ab85ba80-44be-485d-a290-7b605b552103
,NUMBER2,3963,bcc1690e-a43f-4908-abba-0108a6740013
201810-015679,nustudio,8738,a439be6a-ae05-4602-afc6-35f6616275c1
201806-012553,nvuncoffee,7241,48bc0a29-fd18-4cf1-9627-3ffac2e46d92
201805-012257,nymph45,7151,5ee6e7e6-a4bb-4ba0-878a-e59111e8b06c
201700-000303,o227218511,1031,beeccb73-33c7-4fc5-a6b4-4b7fdf36c070
201806-012918,oasis,7547,5a206570-e526-4cd9-b415-3b7fe73bf480
,ocean,1269,df6ac1e7-e27b-47a1-8841-64521c6fc805
,ocean101,7754,09019288-a263-4bec-9058-e06b6b20b4c4
201811-016460,oceanlight,8948,23e6ebcf-32e7-4adf-8b9e-8667526de286
201700-001859,oct20,2664,0fbc6944-6471-482c-9def-2b5d92723464
,odoson,6023,e8aee9d2-0182-4c7a-8970-c1c58617fe1e
201700-002775,OEC,4115,b8bd622c-462d-4af9-9e9b-7cabb5f62d0c
201711-002188,offercurries,5694,a219c088-cd3e-441e-a637-7946e5c64bdb
201807-013469,ogiontu,7578,d128310e-39f9-476e-a93c-b69ac68e768d
201700-002420,ohhappyday,3433,137326f7-73b9-42c3-b3cc-84f6773392fa
201700-002463,OHREAL,3511,67934db2-0432-4195-bf54-7c31e65245ce
,ojiisan,8708,56b08a11-914b-4d0d-9ac4-542e0647b820
,okeydokey,1492,2d2aa2ca-4961-47ce-b7a3-d079509fde18
201700-002491,OKLATEA011,3561,87a60c14-103b-4cc6-be69-3d7897c3d0de
201806-012524,oldbrickanhe1688,7146,680a0059-bc9f-46ea-9b37-8b37556b6c07
201700-000534,OldDingwang,251,067f3625-2132-4638-848f-bc3b3d4ff24d
201700-003194,olddingwang2,4672,80e9787d-af05-4667-a889-dbe69e510b58
201809-014766,olddingwang3,8295,41d4881d-b4be-4bd2-8161-c9c12b637878
201711-001896,oldhouse92,5355,dd43fb13-39f4-440c-891e-7457770d69d9
201700-001393,oldneighbor8,1927,d5618478-40eb-4054-929b-1be8663d4a72
201805-012391,oldpie4,7338,e981ce9f-fb0a-4412-b8f7-3f5430c51317
201700-000846,oldpies,1014,6ce7523e-dfcf-4f8d-a4a0-89be1e98c5f6
201801-003079,Oldrattancoffee,5966,68f2889a-3c1e-4cf1-b259-bbb15be4f56c
201700-002645,OLDTSENG,3912,c1c59384-5f8c-4501-836e-4724e966a3f4
,oldwayshotpot,8778,8374711f-245c-486d-9b5e-0bd5ef6d9d38
201700-000155,olelivings2,1019,1114ee99-c5de-4221-b4e6-c529dcc18655
201700-001852,Oletapas,2649,3e3526a2-404f-4e92-96da-4dbf14e3be22
201700-003272,olirestauranteybar,4854,bf0ad375-4bf0-49d0-b5c2-64b141251cbd
,oliver1,8967,9a03c860-0f59-47fa-9499-238f49ce96dc
,omitea,4874,95727d76-62c6-43f2-a284-4bae0b905038
201700-000615,omo001,403,ae1665ea-6177-4818-bc06-e0dff7eb9ac8
,omtaipei72,8853,8336c448-4ce1-4db4-a1ec-72923b58a0f0
201811-015738,once,8670,35aae549-e7e9-456a-a263-074c4595ed91
201700-002245,onceagaincafe,3304,b29378e5-76b5-460f-b98f-3bb3679c5a23
,onebao,6626,931cd63d-a783-4673-8255-02f47ceb80f3
,onecoolgelato,5153,6f011f07-4c25-4e88-8dbb-60c07e934121
201711-002279,Oneday2017,5626,92438747-0e57-475c-8c4c-70bf0803107a
,oneearthcafe,6431,a7350d11-1028-4a5c-8bea-c839d81e6465
,onefan,4850,41f3e0a0-7731-4c00-9623-82d4f0bc6442
201811-016330,onefix,9060,ac5b0398-bbbc-412b-8142-baaa89195aed
,onfood,3343,e4de3be3-8a40-4bec-855b-7bcbb237aa1b
201711-002023,onikitchensg,5744,c26cede6-a7ad-4c8c-956b-3d21e3cae3c2
,onoda,8288,6ff66a54-b0a2-435a-baba-1f52a8045278
201711-002195,ononnature,6273,b48d27d4-23c9-49de-b41c-20d1e75042d7
201700-000497,ontheroad,187,2a623e33-4472-41d0-a5e5-0d4f9daf1bc9
201711-002246,Oochtech,5522,7a34f477-f1b6-42be-944c-b6d7a4b5c271
201700-000048,Oohchacha207,854,0fec56e2-1a80-4310-9831-9a5a2293f412
,oolan,1670,e26fc3b3-b255-44ef-91b4-f9c837b2daa9
201806-012513,oomata,7120,c8f53c8c-5852-4b72-b63d-80d52ca9a8d9
,ooohprincesse,5434,0bcb0937-1965-4954-8207-7d448be4304b
201700-002531,oops,3663,21e51e5d-da0d-4d09-b9ff-957127654086
201700-001763,OOT,2500,072ef90e-222c-4af1-b8ea-de7625015541
,OP43811541,2808,a0af64c1-e5cd-4c85-9f7f-21792a9b7264
,opera,1987,5031181c-13fb-463c-88e7-e26fab6f0ff1
,opsmoothie,7642,deecb7bf-fc35-4970-bb46-dfd46efeb2e9
201807-013545,optwonder,7579,821b578a-3ce7-4592-a393-2b5f8e6a3e33
,ora,7901,cafa5f77-0fe8-4371-984d-37ccb76a72c2
201706-000079,orangechimney,4410,10a922ef-3535-4544-8407-a2702f039238
201700-001687,orchidcafe,2355,1303a4a2-897f-4249-8d65-8ebf022052c8
201700-001663,orchidrestaurant,2356,5e6de9f8-3634-406e-964f-b2cacd2621a4
201700-002878,Organo,6153,1ff169d2-a436-467e-b79b-7f22048a7bc5
,orgasmo8,1870,4d7cd4f3-8453-47c5-b6d3-fd3e810cf5b8
201804-011132,originla,6963,118d172a-613f-4029-9e61-1eaeb9863841
201801-010059,oriritea,8350,91dfafe0-369f-4c3e-9dd7-0b91f4b35a44
201700-002067,oritajapancakes,2971,f6b0ea5c-4cd4-4f1d-8d7a-51de830054ff
